location,truth_date,year_week,value
SK,2019-08-11,2019-W32,478.2
SK,2019-08-04,2019-W31,550.2
SK,2019-07-28,2019-W30,562.8
SK,2019-07-21,2019-W29,638.2
SK,2019-07-14,2019-W28,705.9
SK,2019-07-07,2019-W27,590.5
SK,2019-06-30,2019-W26,788.7
SK,2019-06-23,2019-W25,931.1
SK,2019-06-16,2019-W24,994.9
SK,2019-06-09,2019-W23,1079.0
SK,2019-06-02,2019-W22,1176.1
SK,2019-05-26,2019-W21,1210.1
SK,2019-05-19,2019-W20,1216.0
SK,2019-05-12,2019-W19,1069.8
SK,2019-05-05,2019-W18,1033.4
SK,2019-04-28,2019-W17,1059.2
SK,2019-04-21,2019-W16,1124.7
SK,2019-04-14,2019-W15,1370.0
SK,2019-04-07,2019-W14,1414.1
SK,2019-03-31,2019-W13,1491.4
SK,2019-03-24,2019-W12,1578.7
SK,2019-03-17,2019-W11,1722.9
SK,2019-03-10,2019-W10,1933.1
SK,2019-03-03,2019-W09,2284.3
SK,2019-02-24,2019-W08,2830.6
SK,2019-02-17,2019-W07,3169.5
SK,2019-02-10,2019-W06,2934.9
SK,2019-02-03,2019-W05,2592.3
SK,2019-01-27,2019-W04,2079.7
SK,2019-01-20,2019-W03,1745.4
SK,2019-01-13,2019-W02,1670.4
SK,2019-01-06,2019-W01,1120.7
SK,2018-12-30,2018-W52,804.0
SK,2018-12-23,2018-W51,2085.3
SK,2018-12-16,2018-W50,1977.9
SK,2018-12-09,2018-W49,1837.2
SK,2018-12-02,2018-W48,1783.4
SK,2018-11-25,2018-W47,1570.3
SK,2018-11-18,2018-W46,1434.0
SK,2018-11-11,2018-W45,1390.0
SK,2018-11-04,2018-W44,1037.4
SK,2018-10-28,2018-W43,1540.4
SK,2018-10-21,2018-W42,1580.7
SK,2018-10-14,2018-W41,1507.3
SK,2018-10-07,2018-W40,1565.9
SK,2018-09-30,2018-W39,1496.5
SK,2018-09-23,2018-W38,1263.5
SK,2018-09-16,2018-W37,890.9
SK,2018-09-09,2018-W36,655.1
SK,2018-09-02,2018-W35,478.5
SK,2018-08-26,2018-W34,529.8
SK,2018-08-19,2018-W33,505.6
SK,2018-08-12,2018-W32,474.6
SK,2018-08-05,2018-W31,510.7
SK,2018-07-29,2018-W30,566.5
SK,2018-07-22,2018-W29,610.8
SK,2018-07-15,2018-W28,697.3
SK,2018-07-08,2018-W27,617.4
SK,2018-07-01,2018-W26,864.3
SK,2018-06-24,2018-W25,957.5
SK,2018-06-17,2018-W24,954.6
SK,2018-06-10,2018-W23,988.0
SK,2018-06-03,2018-W22,1030.3
SK,2018-05-27,2018-W21,1006.9
SK,2018-05-20,2018-W20,1053.9
SK,2018-05-13,2018-W19,949.3
SK,2018-05-06,2018-W18,1064.6
SK,2018-04-29,2018-W17,1205.9
SK,2018-04-22,2018-W16,1199.6
SK,2018-04-15,2018-W15,1309.4
SK,2018-04-08,2018-W14,1315.7
SK,2018-04-01,2018-W13,1448.5
SK,2018-03-25,2018-W12,1833.5
SK,2018-03-18,2018-W11,1991.8
SK,2018-03-11,2018-W10,2195.3
SK,2018-03-04,2018-W09,3841.2
SK,2018-02-25,2018-W08,4543.6
SK,2018-02-18,2018-W07,4884.8
SK,2018-02-11,2018-W06,4433.6
SK,2018-02-04,2018-W05,4091.4
SK,2018-01-28,2018-W04,2079.7
SK,2018-01-21,2018-W03,1876.3
SK,2018-01-14,2018-W02,1672.7
SK,2018-01-07,2018-W01,1285.0
SK,2017-12-31,2017-W52,1157.8
SK,2017-12-24,2017-W51,1782.9
SK,2017-12-17,2017-W50,1752.6
SK,2017-12-10,2017-W49,1672.2
SK,2017-12-03,2017-W48,1650.8
SK,2017-11-26,2017-W47,1520.4
SK,2017-11-19,2017-W46,1331.8
SK,2017-11-12,2017-W45,1504.0
SK,2017-11-05,2017-W44,1346.1
SK,2017-10-29,2017-W43,1555.7
SK,2017-10-22,2017-W42,1590.5
SK,2017-10-15,2017-W41,1694.1
SK,2017-10-08,2017-W40,1747.1
SK,2017-10-01,2017-W39,1735.4
SK,2017-09-24,2017-W38,1479.0
SK,2017-09-17,2017-W37,859.5
SK,2017-09-10,2017-W36,730.8
SK,2017-09-03,2017-W35,451.8
SK,2017-08-27,2017-W34,559.0
SK,2017-08-20,2017-W33,533.9
SK,2017-08-13,2017-W32,531.2
SK,2017-08-06,2017-W31,515.1
SK,2017-07-30,2017-W30,570.7
SK,2017-07-23,2017-W29,584.8
SK,2017-07-16,2017-W28,614.7
SK,2017-07-09,2017-W27,639.7
SK,2017-07-02,2017-W26,791.9
SK,2017-06-25,2017-W25,904.7
SK,2017-06-18,2017-W24,975.7
SK,2017-06-11,2017-W23,988.1
SK,2017-06-04,2017-W22,1066.5
SK,2017-05-28,2017-W21,1141.8
SK,2017-05-21,2017-W20,1156.6
SK,2017-05-14,2017-W19,1214.0
SK,2017-05-07,2017-W18,1233.2
SK,2017-04-30,2017-W17,1342.8
SK,2017-04-23,2017-W16,1173.9
SK,2017-04-16,2017-W15,1153.8
SK,2017-04-09,2017-W14,1402.4
SK,2017-04-02,2017-W13,1449.9
SK,2017-03-26,2017-W12,1474.3
SK,2017-03-19,2017-W11,1497.3
SK,2017-03-12,2017-W10,1600.1
SK,2017-03-05,2017-W09,1804.1
SK,2017-02-26,2017-W08,2018.6
SK,2017-02-19,2017-W07,2290.7
SK,2017-02-12,2017-W06,2654.9
SK,2017-02-05,2017-W05,2967.9
SK,2017-01-29,2017-W04,3125.8
SK,2017-01-22,2017-W03,2467.5
SK,2017-01-15,2017-W02,2291.5
SK,2017-01-08,2017-W01,1713.1
SK,2017-01-01,2016-W52,1752.6
SK,2016-12-25,2016-W51,2308.4
SK,2016-12-18,2016-W50,2026.6
SK,2016-12-11,2016-W49,1763.7
SK,2016-12-04,2016-W48,1674.7
SK,2016-11-27,2016-W47,1582.7
SK,2016-11-20,2016-W46,1475.9
SK,2016-11-13,2016-W45,1556.9
SK,2016-11-06,2016-W44,1462.1
SK,2016-10-30,2016-W43,1569.7
SK,2016-10-23,2016-W42,1694.5
SK,2016-10-16,2016-W41,1656.8
SK,2016-10-09,2016-W40,1617.8
SK,2016-10-02,2016-W39,1538.9
SK,2016-09-25,2016-W38,1332.8
SK,2016-09-18,2016-W37,787.3
SK,2016-09-11,2016-W36,687.7
SK,2016-09-04,2016-W35,463.1
SK,2016-08-28,2016-W34,561.8
SK,2016-08-21,2016-W33,579.6
SK,2016-08-14,2016-W32,553.4
SK,2016-08-07,2016-W31,544.6
SK,2016-07-31,2016-W30,546.5
SK,2016-07-24,2016-W29,600.4
SK,2016-07-17,2016-W28,661.9
SK,2016-07-10,2016-W27,649.5
SK,2016-07-03,2016-W26,769.6
SK,2016-06-19,2016-W24,1034.9
SK,2016-06-12,2016-W23,1030.8
SK,2016-06-05,2016-W22,1064.7
SK,2016-05-29,2016-W21,1211.3
SK,2016-05-22,2016-W20,1322.8
SK,2016-05-15,2016-W19,1316.7
SK,2016-05-08,2016-W18,1428.3
SK,2016-05-01,2016-W17,1504.9
SK,2016-04-24,2016-W16,1454.7
SK,2016-04-17,2016-W15,1525.8
SK,2016-04-10,2016-W14,1551.6
SK,2016-04-03,2016-W13,1609.5
SK,2016-03-27,2016-W12,1535.7
SK,2016-03-20,2016-W11,1767.8
SK,2016-03-13,2016-W10,1821.6
SK,2016-03-06,2016-W09,1857.5
SK,2016-02-28,2016-W08,2107.3
SK,2016-02-21,2016-W07,2315.3
SK,2016-02-14,2016-W06,2173.2
SK,2016-02-07,2016-W05,1930.3
SK,2016-01-31,2016-W04,1684.0
SK,2016-01-24,2016-W03,1563.1
SK,2016-01-17,2016-W02,1362.6
SK,2016-01-10,2016-W01,1397.0
SK,2015-12-27,2015-W52,1265.5
SK,2015-12-20,2015-W51,1706.4
SK,2015-12-13,2015-W50,1591.4
SK,2015-12-06,2015-W49,1526.0
SK,2015-11-29,2015-W48,1538.7
SK,2015-11-22,2015-W47,1441.6
SK,2015-11-15,2015-W46,1517.9
SK,2015-11-08,2015-W45,1565.4
SK,2015-11-01,2015-W44,1559.9
SK,2015-10-25,2015-W43,1668.3
SK,2015-10-18,2015-W42,1598.5
SK,2015-10-11,2015-W41,1540.9
SK,2015-10-04,2015-W40,1506.7
SK,2015-09-27,2015-W39,1357.2
SK,2015-09-20,2015-W38,1131.3
SK,2015-09-13,2015-W37,845.5
SK,2015-09-06,2015-W36,603.5
SK,2015-08-30,2015-W35,551.3
SK,2015-08-23,2015-W34,559.5
SK,2015-08-16,2015-W33,484.1
SK,2015-08-09,2015-W32,529.1
SK,2015-08-02,2015-W31,599.5
SK,2015-07-26,2015-W30,574.1
SK,2015-07-19,2015-W29,688.0
SK,2015-07-12,2015-W28,742.8
SK,2015-07-05,2015-W27,815.9
SK,2015-06-28,2015-W26,996.1
SK,2015-06-21,2015-W25,930.3
SK,2015-06-14,2015-W24,1022.6
SK,2015-06-07,2015-W23,1084.1
SK,2015-05-31,2015-W22,1212.6
SK,2015-05-24,2015-W21,1187.6
SK,2015-05-17,2015-W20,1200.2
SK,2015-05-10,2015-W19,1141.4
SK,2015-05-03,2015-W18,1209.9
SK,2015-04-26,2015-W17,1385.7
SK,2015-04-19,2015-W16,1471.6
SK,2015-04-12,2015-W15,1340.1
SK,2015-04-05,2015-W14,1356.9
SK,2015-03-29,2015-W13,1692.7
SK,2015-03-22,2015-W12,1711.8
SK,2015-03-15,2015-W11,1850.7
SK,2015-03-08,2015-W10,2160.7
SK,2015-03-01,2015-W09,2828.0
SK,2015-02-22,2015-W08,3021.8
SK,2015-02-15,2015-W07,1781.1
SK,2015-02-08,2015-W06,3010.3
SK,2015-02-01,2015-W05,2754.1
SK,2015-01-25,2015-W04,1536.6
SK,2015-01-18,2015-W03,1433.9
SK,2015-01-11,2015-W02,1435.3
SK,2015-01-04,2015-W01,1001.4
SK,2014-12-28,2014-W52,1011.3
SK,2014-12-21,2014-W51,1987.8
SK,2014-12-14,2014-W50,1944.3
SK,2014-12-07,2014-W49,1803.7
SK,2014-11-30,2014-W48,1737.5
SK,2014-11-23,2014-W47,1551.3
SK,2014-11-16,2014-W46,1538.7
SK,2014-11-09,2014-W45,1539.3
SK,2014-11-02,2014-W44,1630.2
SK,2014-10-26,2014-W43,1645.0
SK,2014-10-19,2014-W42,1591.6
SK,2014-10-12,2014-W41,1709.6
SK,2014-10-05,2014-W40,1732.1
SI,2024-09-29,2024-W39,1817.1
SI,2024-09-22,2024-W38,1539.9
SI,2024-09-15,2024-W37,1429.0
SI,2024-09-08,2024-W36,976.3
SI,2024-09-01,2024-W35,1097.1
SI,2024-08-25,2024-W34,729.9
SI,2024-08-18,2024-W33,684.7
SI,2024-08-11,2024-W32,589.1
SI,2024-08-04,2024-W31,815.5
SI,2024-07-28,2024-W30,814.4
SI,2024-07-21,2024-W29,1114.8
SI,2024-07-14,2024-W28,1152.1
SI,2024-07-07,2024-W27,989.7
SI,2024-06-30,2024-W26,926.6
SI,2024-06-23,2024-W25,892.4
SI,2024-06-16,2024-W24,953.8
SI,2024-06-09,2024-W23,1039.9
SI,2024-06-02,2024-W22,1057.0
SI,2024-05-26,2024-W21,946.2
SI,2024-05-19,2024-W20,1005.8
SI,2024-05-12,2024-W19,1102.7
SI,2024-05-05,2024-W18,630.1
SI,2024-04-28,2024-W17,1295.3
SI,2024-04-21,2024-W16,1290.8
SI,2024-04-14,2024-W15,1283.9
SI,2024-04-07,2024-W14,1165.9
SI,2024-03-31,2024-W13,1387.2
SI,2024-03-24,2024-W12,1474.6
SI,2024-03-17,2024-W11,1516.0
SI,2024-03-10,2024-W10,1434.9
SI,2024-03-03,2024-W09,1656.2
SI,2024-02-25,2024-W08,1863.5
SI,2024-02-18,2024-W07,2174.5
SI,2024-02-11,2024-W06,2291.3
SI,2024-02-04,2024-W05,2932.0
SI,2024-01-28,2024-W04,2904.8
SI,2024-01-21,2024-W03,2692.7
SI,2024-01-14,2024-W02,2194.4
SI,2024-01-07,2024-W01,1636.4
SI,2023-12-31,2023-W52,1492.9
SI,2023-12-24,2023-W51,2485.4
SI,2023-12-17,2023-W50,2299.6
SI,2023-12-10,2023-W49,2286.2
SI,2023-12-03,2023-W48,2135.4
SI,2023-11-26,2023-W47,1870.1
SI,2023-11-19,2023-W46,1592.2
SI,2023-11-12,2023-W45,1254.6
SI,2023-11-05,2023-W44,812.1
SI,2023-10-29,2023-W43,1481.5
SI,2023-10-22,2023-W42,1440.4
SI,2023-10-15,2023-W41,1247.1
SI,2023-10-08,2023-W40,1214.6
SI,2023-10-01,2023-W39,1214.1
SI,2023-09-24,2023-W38,1328.4
SI,2023-09-17,2023-W37,1250.4
SI,2023-09-10,2023-W36,785.9
SI,2023-09-03,2023-W35,732.0
SI,2023-08-27,2023-W34,638.7
SI,2023-08-20,2023-W33,433.3
SI,2023-08-13,2023-W32,498.9
SI,2023-08-06,2023-W31,540.6
SI,2023-07-30,2023-W30,613.2
SI,2023-07-23,2023-W29,721.9
SI,2023-07-16,2023-W28,755.9
SI,2023-07-09,2023-W27,810.7
SI,2023-07-02,2023-W26,838.2
SI,2023-06-25,2023-W25,890.0
SI,2023-06-18,2023-W24,951.1
SI,2023-06-11,2023-W23,1008.0
SI,2023-06-04,2023-W22,1043.4
SI,2023-05-28,2023-W21,1215.8
SI,2023-05-21,2023-W20,1094.2
SI,2023-05-14,2023-W19,950.0
SI,2023-05-07,2023-W18,747.2
SI,2023-04-30,2023-W17,1054.6
SI,2023-04-23,2023-W16,1250.9
SI,2023-04-16,2023-W15,1370.2
SI,2023-04-09,2023-W14,1445.9
SI,2023-04-02,2023-W13,1489.9
SI,2023-03-26,2023-W12,1611.9
SI,2023-03-19,2023-W11,1886.2
SI,2023-03-12,2023-W10,2024.2
SI,2023-03-05,2023-W09,1894.1
SI,2023-02-26,2023-W08,1759.3
SI,2023-02-19,2023-W07,1755.0
SI,2023-02-12,2023-W06,1230.7
SI,2023-02-05,2023-W05,1920.3
SI,2023-01-29,2023-W04,1757.6
SI,2023-01-22,2023-W03,1843.1
SI,2023-01-15,2023-W02,2050.2
SI,2023-01-08,2023-W01,2293.1
SI,2023-01-01,2022-W52,2741.6
SI,2022-12-25,2022-W51,3299.9
SI,2022-12-18,2022-W50,2869.8
SI,2022-12-11,2022-W49,2716.7
SI,2022-12-04,2022-W48,2511.0
SI,2022-11-27,2022-W47,1995.9
SI,2022-11-20,2022-W46,1505.2
SI,2022-11-13,2022-W45,1382.5
SI,2022-11-06,2022-W44,1002.3
SI,2022-10-30,2022-W43,1946.1
SI,2022-10-23,2022-W42,1904.9
SI,2022-10-16,2022-W41,2030.3
SI,2022-10-09,2022-W40,2299.5
SI,2022-10-02,2022-W39,2276.9
SI,2022-09-25,2022-W38,2556.4
SI,2022-09-18,2022-W37,2107.9
SI,2022-09-11,2022-W36,1294.4
SI,2022-09-04,2022-W35,913.7
SI,2022-08-28,2022-W34,999.7
SI,2022-08-21,2022-W33,943.2
SI,2022-08-14,2022-W32,1010.7
SI,2022-08-07,2022-W31,949.1
SI,2022-07-31,2022-W30,1221.6
SI,2022-07-24,2022-W29,1439.1
SI,2022-07-17,2022-W28,1595.7
SI,2022-07-10,2022-W27,1678.0
SI,2022-07-03,2022-W26,1376.9
SI,2022-06-26,2022-W25,1341.9
SI,2022-06-19,2022-W24,1228.8
SI,2022-06-12,2022-W23,1109.0
SI,2022-06-05,2022-W22,1212.6
SI,2022-05-29,2022-W21,1117.2
SI,2022-05-22,2022-W20,1181.8
SI,2022-05-15,2022-W19,1225.6
SI,2022-05-08,2022-W18,1028.7
SI,2022-05-01,2022-W17,1008.3
SI,2022-04-24,2022-W16,1302.7
SI,2022-04-17,2022-W15,1657.1
SI,2022-04-10,2022-W14,2064.2
SI,2022-04-03,2022-W13,2429.8
SI,2022-03-27,2022-W12,2502.9
SI,2022-03-20,2022-W11,2263.3
SI,2022-03-13,2022-W10,1514.7
SI,2022-03-06,2022-W09,1311.5
SI,2022-02-27,2022-W08,1695.4
SI,2022-02-20,2022-W07,2650.0
SI,2022-02-13,2022-W06,3387.7
SI,2022-02-06,2022-W05,6583.3
SI,2022-01-30,2022-W04,7170.1
SI,2022-01-23,2022-W03,4476.9
SI,2022-01-16,2022-W02,3233.1
SI,2022-01-09,2022-W01,2349.0
SI,2022-01-02,2021-W52,1251.2
SI,2021-12-26,2021-W51,1600.1
SI,2021-12-19,2021-W50,1497.5
SI,2021-12-12,2021-W49,1915.9
SI,2021-12-05,2021-W48,2010.4
SI,2021-11-28,2021-W47,2163.9
SI,2021-11-21,2021-W46,2538.4
SI,2021-11-14,2021-W45,2368.1
SI,2021-11-07,2021-W44,2121.4
SI,2021-10-31,2021-W43,2330.9
SI,2021-10-24,2021-W42,2198.5
SI,2021-10-17,2021-W41,1983.8
SI,2021-10-10,2021-W40,1989.7
SI,2021-10-03,2021-W39,2151.9
SI,2021-09-26,2021-W38,1727.3
SI,2021-09-19,2021-W37,2119.2
SI,2021-09-12,2021-W36,1410.2
SI,2021-09-05,2021-W35,977.9
SI,2021-08-29,2021-W34,991.8
SI,2021-08-22,2021-W33,740.7
SI,2021-08-15,2021-W32,475.0
SI,2021-08-08,2021-W31,592.0
SI,2021-08-01,2021-W30,488.8
SI,2021-07-25,2021-W29,548.1
SI,2021-07-18,2021-W28,588.5
SI,2021-07-11,2021-W27,745.1
SI,2021-07-04,2021-W26,626.2
SI,2021-06-27,2021-W25,600.3
SI,2021-06-20,2021-W24,761.0
SI,2021-06-13,2021-W23,926.9
SI,2021-06-06,2021-W22,1151.2
SI,2021-05-30,2021-W21,1122.8
SI,2021-05-23,2021-W20,1112.2
SI,2021-05-16,2021-W19,1167.2
SI,2021-05-09,2021-W18,890.0
SI,2021-05-02,2021-W17,554.7
SI,2021-04-25,2021-W16,946.3
SI,2021-04-18,2021-W15,728.3
SI,2021-04-11,2021-W14,690.7
SI,2021-04-04,2021-W13,1161.4
SI,2021-03-28,2021-W12,1451.0
SI,2021-03-21,2021-W11,1473.2
SI,2021-03-14,2021-W10,1612.7
SI,2021-03-07,2021-W09,1308.8
SI,2021-02-28,2021-W08,922.9
SI,2021-02-21,2021-W07,899.0
SI,2021-02-14,2021-W06,714.9
SI,2021-02-07,2021-W05,716.6
SI,2021-01-31,2021-W04,674.7
SI,2021-01-24,2021-W03,665.3
SI,2021-01-17,2021-W02,630.6
SI,2021-01-10,2021-W01,945.5
SI,2021-01-03,2020-W53,523.4
SI,2020-12-27,2020-W52,463.6
SI,2020-12-20,2020-W51,396.0
SI,2020-12-13,2020-W50,624.5
SI,2020-12-06,2020-W49,705.7
SI,2020-11-29,2020-W48,568.4
SI,2020-11-22,2020-W47,553.1
SI,2020-11-15,2020-W46,624.9
SI,2020-11-08,2020-W45,679.8
SI,2020-11-01,2020-W44,929.4
SI,2020-10-25,2020-W43,1102.7
SI,2020-10-18,2020-W42,876.6
SI,2020-10-11,2020-W41,719.2
SI,2020-10-04,2020-W40,713.4
SI,2020-09-27,2020-W39,790.9
SI,2020-09-20,2020-W38,1066.2
SI,2020-09-13,2020-W37,1247.2
SI,2020-09-06,2020-W36,403.4
SI,2020-08-30,2020-W35,246.2
SI,2020-08-23,2020-W34,233.9
SI,2020-08-16,2020-W33,228.3
SI,2020-08-09,2020-W32,205.2
SI,2020-08-02,2020-W31,198.3
SI,2020-07-26,2020-W30,194.1
SI,2020-07-19,2020-W29,264.8
SI,2020-07-12,2020-W28,268.6
SI,2020-07-05,2020-W27,278.2
SI,2020-06-28,2020-W26,631.5
SI,2020-06-21,2020-W25,395.4
SI,2020-06-14,2020-W24,228.6
SI,2020-06-07,2020-W23,137.6
SI,2020-05-31,2020-W22,102.1
SI,2020-05-24,2020-W21,99.5
SI,2020-05-17,2020-W20,111.6
SI,2020-05-10,2020-W19,105.0
SI,2020-05-03,2020-W18,99.9
SI,2020-04-26,2020-W17,154.7
SI,2020-04-19,2020-W16,123.1
SI,2020-04-12,2020-W15,155.1
SI,2020-04-05,2020-W14,359.1
SI,2020-03-29,2020-W13,520.3
SI,2020-03-22,2020-W12,880.7
SI,2020-03-15,2020-W11,970.8
SI,2020-03-08,2020-W10,903.2
SI,2020-03-01,2020-W09,1177.1
SI,2020-02-23,2020-W08,1491.4
SI,2020-02-16,2020-W07,1713.1
SI,2020-02-09,2020-W06,2354.1
SI,2020-02-02,2020-W05,3335.2
SI,2020-01-26,2020-W04,1990.4
SI,2020-01-19,2020-W03,1288.0
SI,2020-01-12,2020-W02,984.2
SI,2020-01-05,2020-W01,658.7
SI,2019-12-29,2019-W52,719.3
SI,2019-12-22,2019-W51,1060.0
SI,2019-12-15,2019-W50,960.2
SI,2019-12-08,2019-W49,893.3
SI,2019-12-01,2019-W48,961.6
SI,2019-11-24,2019-W47,954.5
SI,2019-11-17,2019-W46,836.1
SI,2019-11-10,2019-W45,782.6
SI,2019-11-03,2019-W44,547.8
SI,2019-10-27,2019-W43,908.8
SI,2019-10-20,2019-W42,780.2
SI,2019-10-13,2019-W41,696.8
SI,2019-10-06,2019-W40,797.7
SI,2019-09-29,2019-W39,817.2
SI,2019-09-22,2019-W38,716.6
SI,2019-09-15,2019-W37,520.3
SI,2019-09-08,2019-W36,362.2
SI,2019-09-01,2019-W35,390.4
SI,2019-08-25,2019-W34,419.9
SI,2019-08-18,2019-W33,387.1
SI,2019-08-11,2019-W32,358.1
SI,2019-08-04,2019-W31,265.2
SI,2019-07-28,2019-W30,324.7
SI,2019-07-21,2019-W29,517.3
SI,2019-07-14,2019-W28,491.0
SI,2019-07-07,2019-W27,697.3
SI,2019-06-30,2019-W26,434.2
SI,2019-06-23,2019-W25,463.0
SI,2019-06-16,2019-W24,580.6
SI,2019-06-09,2019-W23,623.5
SI,2019-06-02,2019-W22,619.0
SI,2019-05-26,2019-W21,681.1
SI,2019-05-19,2019-W20,553.3
SI,2019-05-12,2019-W19,529.8
SI,2019-05-05,2019-W18,328.8
SI,2019-04-28,2019-W17,602.0
SI,2019-04-21,2019-W16,682.0
SI,2019-04-14,2019-W15,824.7
SI,2019-04-07,2019-W14,903.8
SI,2019-03-31,2019-W13,953.0
SI,2019-03-24,2019-W12,950.5
SI,2019-03-17,2019-W11,1026.6
SI,2019-03-10,2019-W10,1052.3
SI,2019-03-03,2019-W09,870.2
SI,2019-02-24,2019-W08,1340.3
SI,2019-02-17,2019-W07,1613.3
SI,2019-02-10,2019-W06,1651.2
SI,2019-02-03,2019-W05,1806.6
SI,2019-01-27,2019-W04,1659.4
SI,2019-01-20,2019-W03,1375.3
SI,2019-01-13,2019-W02,1222.1
SI,2019-01-06,2019-W01,1218.9
SI,2018-12-30,2018-W52,709.9
SI,2018-12-23,2018-W51,1123.8
SI,2018-12-16,2018-W50,1108.8
SI,2018-12-09,2018-W49,1072.1
SI,2018-12-02,2018-W48,1001.7
SI,2018-11-25,2018-W47,1012.6
SI,2018-11-18,2018-W46,866.7
SI,2018-11-11,2018-W45,840.3
SI,2018-11-04,2018-W44,598.8
SI,2018-10-28,2018-W43,960.9
SI,2018-10-21,2018-W42,996.9
SI,2018-10-14,2018-W41,1044.4
SI,2018-10-07,2018-W40,994.9
SI,2018-09-30,2018-W39,952.1
SI,2018-09-23,2018-W38,922.8
SI,2018-09-16,2018-W37,771.7
SI,2018-09-09,2018-W36,424.7
SI,2018-09-02,2018-W35,492.3
SI,2018-08-26,2018-W34,469.4
SI,2018-08-19,2018-W33,299.7
SI,2018-08-12,2018-W32,342.2
SI,2018-08-05,2018-W31,309.2
SI,2018-07-29,2018-W30,338.4
SI,2018-07-22,2018-W29,508.6
SI,2018-07-15,2018-W28,499.6
SI,2018-07-08,2018-W27,481.4
SI,2018-07-01,2018-W26,489.5
SI,2018-06-24,2018-W25,638.5
SI,2018-06-17,2018-W24,589.5
SI,2018-06-10,2018-W23,620.7
SI,2018-06-03,2018-W22,594.7
SI,2018-05-27,2018-W21,774.3
SI,2018-05-20,2018-W20,656.7
SI,2018-05-13,2018-W19,532.2
SI,2018-05-06,2018-W18,328.9
SI,2018-04-29,2018-W17,705.2
SI,2018-04-22,2018-W16,702.6
SI,2018-04-15,2018-W15,913.0
SI,2018-04-08,2018-W14,786.7
SI,2018-04-01,2018-W13,1259.0
SI,2018-03-25,2018-W12,1031.8
SI,2018-03-18,2018-W11,1180.5
SI,2018-03-11,2018-W10,1160.8
SI,2018-03-04,2018-W09,1347.9
SI,2018-02-25,2018-W08,1156.3
SI,2018-02-18,2018-W07,1524.8
SI,2018-02-11,2018-W06,1265.0
SI,2018-02-04,2018-W05,1846.7
SI,2018-01-28,2018-W04,1427.4
SI,2018-01-21,2018-W03,1338.2
SI,2018-01-14,2018-W02,1033.6
SI,2018-01-07,2018-W01,819.9
SI,2017-12-31,2017-W52,793.7
SI,2017-12-24,2017-W51,753.0
SI,2017-12-17,2017-W50,970.8
SI,2017-12-10,2017-W49,939.7
SI,2017-12-03,2017-W48,842.0
SI,2017-11-26,2017-W47,807.4
SI,2017-11-19,2017-W46,776.1
SI,2017-11-12,2017-W45,732.3
SI,2017-11-05,2017-W44,510.6
SI,2017-10-29,2017-W43,869.1
SI,2017-10-22,2017-W42,859.4
SI,2017-10-15,2017-W41,875.1
SI,2017-10-08,2017-W40,969.5
SI,2017-10-01,2017-W39,1098.5
SI,2017-09-24,2017-W38,1168.2
SI,2017-09-17,2017-W37,1043.7
SI,2017-09-10,2017-W36,554.3
SI,2017-09-03,2017-W35,446.5
SI,2017-08-27,2017-W34,394.2
SI,2017-08-20,2017-W33,297.6
SI,2017-08-13,2017-W32,407.9
SI,2017-08-06,2017-W31,196.7
SI,2017-07-30,2017-W30,452.7
SI,2017-07-23,2017-W29,478.0
SI,2017-07-16,2017-W28,478.9
SI,2017-07-09,2017-W27,532.1
SI,2017-07-02,2017-W26,461.4
SI,2017-06-25,2017-W25,578.2
SI,2017-06-18,2017-W24,609.8
SI,2017-06-11,2017-W23,629.4
SI,2017-06-04,2017-W22,647.5
SI,2017-05-28,2017-W21,561.5
SI,2017-05-21,2017-W20,569.1
SI,2017-05-14,2017-W19,517.1
SI,2017-05-07,2017-W18,433.0
SI,2017-04-30,2017-W17,807.9
SI,2017-04-23,2017-W16,616.3
SI,2017-04-16,2017-W15,757.2
SI,2017-04-09,2017-W14,939.9
SI,2017-04-02,2017-W13,1102.1
SI,2017-03-26,2017-W12,957.7
SI,2017-03-19,2017-W11,922.2
SI,2017-03-12,2017-W10,973.0
SI,2017-03-05,2017-W09,1007.7
SI,2017-02-26,2017-W08,1449.9
SI,2017-02-19,2017-W07,1518.9
SI,2017-02-12,2017-W06,1708.2
SI,2017-02-05,2017-W05,1870.1
SI,2017-01-29,2017-W04,1938.0
SI,2017-01-22,2017-W03,1804.2
SI,2017-01-15,2017-W02,1603.6
SI,2017-01-08,2017-W01,1245.6
SI,2017-01-01,2016-W52,1127.9
SI,2016-12-25,2016-W51,1029.4
SI,2016-12-18,2016-W50,1156.1
SI,2016-12-11,2016-W49,1006.5
SI,2016-12-04,2016-W48,1006.1
SI,2016-11-27,2016-W47,865.8
SI,2016-11-20,2016-W46,772.0
SI,2016-11-13,2016-W45,746.2
SI,2016-11-06,2016-W44,544.4
SI,2016-10-30,2016-W43,921.0
SI,2016-10-23,2016-W42,887.7
SI,2016-10-16,2016-W41,956.3
SI,2016-10-09,2016-W40,902.5
SI,2016-10-02,2016-W39,971.8
SI,2016-09-25,2016-W38,880.3
SI,2016-09-18,2016-W37,762.3
SI,2016-09-11,2016-W36,521.3
SI,2016-09-04,2016-W35,432.3
SI,2016-08-28,2016-W34,380.3
SI,2016-08-21,2016-W33,364.6
SI,2016-08-14,2016-W32,416.3
SI,2016-08-07,2016-W31,386.9
SI,2016-07-31,2016-W30,488.3
SI,2016-07-24,2016-W29,373.5
